id,essay_id,of1,of2,of3,cf1,cf2,cf3,ef1,ef2,ef3,af1,af2,af3,nf1,nf2,nf3,model,temperature,input_tokens,output_tokens
739,70,7,5,6,2,3,5,6,5,7,3,5,4,4,2,6,gpt-5-mini-2025-08-07,0,887,969
740,70,6,5,5,2,3,5,7,5,7,4,5,4,4,2,5,gpt-5-mini-2025-08-07,0,823,969
741,70,7,5,6,2,3,5,7,3,6,3,5,5,6,2,7,gpt-5-mini-2025-08-07,0,887,969
742,70,7,6,6,2,3,5,6,3,6,3,5,5,4,2,5,gpt-5-mini-2025-08-07,0,808,969
743,70,7,5,7,2,3,4,6,5,6,3,5,5,5,2,6,gpt-5-mini-2025-08-07,0,759,969
744,70,6,5,5,2,3,4,6,3,7,4,4,4,5,2,5,gpt-5-mini-2025-08-07,0,695,969
745,70,6,5,6,2,2,4,6,4,6,3,5,5,4,2,6,gpt-5-mini-2025-08-07,0,631,969
746,70,6,4,6,2,3,4,7,4,7,3,5,4,5,2,6,gpt-5-mini-2025-08-07,0,695,969
747,70,6,5,6,2,2,4,6,5,7,3,5,4,4,2,6,gpt-5-mini-2025-08-07,0,695,969
748,70,7,5,6,2,3,4,7,5,7,4,5,5,5,2,7,gpt-5-mini-2025-08-07,0,759,969
749,71,7,6,6,3,3,6,6,4,5,7,7,5,7,2,4,gpt-5-mini-2025-08-07,0,695,866
750,71,6,6,6,3,3,6,6,5,5,7,7,5,7,2,5,gpt-5-mini-2025-08-07,0,631,866
751,71,6,6,6,2,3,5,5,3,4,6,7,5,7,2,5,gpt-5-mini-2025-08-07,0,680,866
752,71,6,6,5,2,3,5,6,3,4,6,7,6,7,2,3,gpt-5-mini-2025-08-07,0,823,866
753,71,7,7,6,2,3,6,5,3,4,7,7,6,7,2,6,gpt-5-mini-2025-08-07,0,872,866
754,71,6,6,6,3,3,6,6,5,5,7,7,6,7,2,6,gpt-5-mini-2025-08-07,0,823,866
755,71,6,6,6,2,3,6,5,3,5,7,7,5,7,2,5,gpt-5-mini-2025-08-07,0,680,866
756,71,7,6,6,3,3,5,6,6,5,7,7,5,7,3,6,gpt-5-mini-2025-08-07,0,887,866
757,71,7,6,6,3,3,6,5,4,5,7,7,5,6,2,5,gpt-5-mini-2025-08-07,0,695,866
758,71,6,6,6,2,3,5,6,5,4,7,7,5,7,2,6,gpt-5-mini-2025-08-07,0,823,866
759,72,3,3,4,3,5,7,8,5,6,7,6,6,6,3,5,gpt-5-mini-2025-08-07,0,759,950
760,72,6,4,6,3,6,7,8,4,6,7,6,6,5,3,6,gpt-5-mini-2025-08-07,0,887,950
761,72,5,4,4,4,6,7,7,5,5,6,6,6,5,3,5,gpt-5-mini-2025-08-07,0,951,950
762,72,6,5,4,4,6,6,8,5,7,7,5,5,6,4,6,gpt-5-mini-2025-08-07,0,887,950
763,72,6,5,5,3,5,6,8,5,6,6,6,7,6,3,7,gpt-5-mini-2025-08-07,0,695,950
764,72,6,4,5,3,5,6,8,5,6,6,6,5,6,3,7,gpt-5-mini-2025-08-07,0,887,950
765,72,4,3,4,5,6,7,7,4,6,6,6,6,6,3,5,gpt-5-mini-2025-08-07,0,887,950
766,72,5,4,5,3,6,6,8,4,6,6,6,6,5,3,6,gpt-5-mini-2025-08-07,0,695,950
767,72,4,4,4,3,5,7,8,5,6,6,6,6,6,3,5,gpt-5-mini-2025-08-07,0,759,950
768,72,4,3,5,4,5,7,8,4,6,5,6,5,6,3,7,gpt-5-mini-2025-08-07,0,823,950
769,76,4,5,4,2,3,4,7,2,5,5,6,3,8,5,6,gpt-5-mini-2025-08-07,0,695,814
770,76,3,4,4,2,4,4,7,2,5,5,6,3,7,3,6,gpt-5-mini-2025-08-07,0,695,814
771,76,3,4,4,2,2,4,7,2,6,5,6,4,8,4,7,gpt-5-mini-2025-08-07,0,631,814
772,76,4,6,4,2,3,4,7,2,5,4,5,3,8,4,7,gpt-5-mini-2025-08-07,0,823,814
773,76,4,5,5,2,3,4,6,2,5,6,7,4,8,3,6,gpt-5-mini-2025-08-07,0,616,814
774,76,3,4,4,2,3,4,6,3,6,5,7,3,8,4,6,gpt-5-mini-2025-08-07,0,759,814
775,76,3,4,4,2,3,4,6,3,6,5,6,4,8,3,7,gpt-5-mini-2025-08-07,0,695,814
776,76,3,4,4,2,3,4,7,2,5,3,6,3,8,4,6,gpt-5-mini-2025-08-07,0,759,814
777,76,3,4,4,2,2,3,7,3,5,4,6,4,8,4,7,gpt-5-mini-2025-08-07,0,631,814
778,76,3,4,4,2,2,4,7,2,6,3,5,3,8,4,6,gpt-5-mini-2025-08-07,0,887,814
779,77,6,3,4,2,2,6,6,4,4,5,6,3,8,4,6,gpt-5-mini-2025-08-07,0,1015,798
780,77,5,2,3,2,3,6,6,3,5,5,6,4,8,5,6,gpt-5-mini-2025-08-07,0,823,798
781,77,5,3,4,2,3,6,7,3,4,6,6,4,8,4,6,gpt-5-mini-2025-08-07,0,759,798
782,77,6,3,4,3,3,6,6,4,4,6,6,4,8,5,6,gpt-5-mini-2025-08-07,0,887,798
783,77,6,3,3,2,2,6,6,2,3,6,6,3,8,4,5,gpt-5-mini-2025-08-07,0,887,798
784,77,6,3,3,2,2,7,6,3,4,5,7,4,8,4,5,gpt-5-mini-2025-08-07,0,695,798
785,77,5,2,4,3,3,6,6,3,4,5,6,5,8,5,6,gpt-5-mini-2025-08-07,0,695,798
786,77,6,2,4,3,3,5,6,3,4,5,5,4,8,5,7,gpt-5-mini-2025-08-07,0,695,798
787,77,7,3,5,2,3,6,6,3,4,5,6,3,8,5,7,gpt-5-mini-2025-08-07,0,951,798
788,77,5,2,3,2,3,6,6,3,4,5,6,4,8,5,6,gpt-5-mini-2025-08-07,0,759,798
789,78,8,6,7,2,4,6,7,6,8,3,4,3,6,2,7,gpt-5-mini-2025-08-07,0,695,1300
790,78,8,7,7,2,5,6,6,6,8,3,5,3,6,2,7,gpt-5-mini-2025-08-07,0,759,1300
791,78,8,6,7,2,6,6,8,6,8,3,5,4,6,2,8,gpt-5-mini-2025-08-07,0,631,1300
792,78,8,6,7,2,4,6,7,6,8,3,5,3,5,2,7,gpt-5-mini-2025-08-07,0,695,1300
793,78,8,7,7,2,4,5,7,6,8,3,5,4,6,2,7,gpt-5-mini-2025-08-07,0,631,1300
794,78,8,7,6,2,5,6,7,6,8,3,4,3,5,2,6,gpt-5-mini-2025-08-07,0,695,1300
795,78,8,6,7,2,5,6,8,6,9,3,6,3,4,1,6,gpt-5-mini-2025-08-07,0,759,1300
796,78,8,7,7,2,4,5,7,6,8,3,5,3,5,2,6,gpt-5-mini-2025-08-07,0,616,1300
797,78,8,6,7,2,6,6,7,6,8,3,5,3,5,2,7,gpt-5-mini-2025-08-07,0,759,1300
798,78,8,7,7,2,5,6,7,7,8,3,5,4,5,2,7,gpt-5-mini-2025-08-07,0,759,1300
799,79,2,3,3,2,2,3,5,3,3,2,3,3,4,4,6,gpt-5-mini-2025-08-07,0,1015,607
800,79,3,5,4,2,2,3,5,3,2,2,4,3,5,4,7,gpt-5-mini-2025-08-07,0,1000,607
801,79,3,5,3,2,2,3,5,3,3,3,3,3,5,3,6,gpt-5-mini-2025-08-07,0,887,607
802,79,2,4,3,2,2,3,5,3,3,3,4,3,4,3,5,gpt-5-mini-2025-08-07,0,759,607
803,79,3,4,2,2,2,3,5,3,3,2,3,3,4,4,5,gpt-5-mini-2025-08-07,0,823,607
804,79,3,5,2,2,2,3,5,3,2,3,4,3,4,4,5,gpt-5-mini-2025-08-07,0,759,607
805,79,2,4,3,2,2,3,5,3,3,2,5,3,4,4,6,gpt-5-mini-2025-08-07,0,808,607
806,79,3,4,3,2,2,2,5,2,2,2,3,3,4,4,6,gpt-5-mini-2025-08-07,0,887,607
807,79,2,3,3,2,2,3,5,3,2,3,5,4,4,3,5,gpt-5-mini-2025-08-07,0,823,607
808,79,3,5,4,2,2,3,5,3,3,3,4,4,5,4,7,gpt-5-mini-2025-08-07,0,887,607
809,80,8,6,7,2,3,5,3,3,4,5,6,3,4,3,4,gpt-5-mini-2025-08-07,0,616,790
810,80,9,6,7,2,3,5,3,5,5,4,7,3,6,4,4,gpt-5-mini-2025-08-07,0,631,790
811,80,9,6,7,2,3,5,3,3,5,4,6,3,5,3,5,gpt-5-mini-2025-08-07,0,631,790
812,80,8,6,7,2,3,5,3,4,5,4,4,3,6,4,5,gpt-5-mini-2025-08-07,0,567,790
813,80,8,6,7,3,3,5,3,2,4,5,4,3,4,3,5,gpt-5-mini-2025-08-07,0,631,790
814,80,8,6,7,2,3,4,3,4,4,4,4,2,5,3,5,gpt-5-mini-2025-08-07,0,823,790
815,80,9,6,8,3,4,5,5,4,5,5,6,3,6,4,6,gpt-5-mini-2025-08-07,0,695,790
816,80,9,6,7,2,3,4,4,4,5,4,3,2,5,3,6,gpt-5-mini-2025-08-07,0,695,790
817,80,9,6,8,2,3,5,3,3,5,4,4,2,5,3,4,gpt-5-mini-2025-08-07,0,631,790
818,80,9,6,7,2,3,5,3,5,4,4,5,3,4,3,3,gpt-5-mini-2025-08-07,0,759,790
819,81,3,2,2,2,5,6,4,3,3,3,3,4,5,2,4,gpt-5-mini-2025-08-07,0,631,597
820,81,3,2,2,2,5,5,3,3,2,2,4,4,5,2,3,gpt-5-mini-2025-08-07,0,744,597
821,81,3,2,3,2,6,6,4,5,2,3,3,4,6,3,4,gpt-5-mini-2025-08-07,0,823,597
822,81,3,2,2,2,5,6,3,3,2,2,4,4,6,3,3,gpt-5-mini-2025-08-07,0,744,597
823,81,2,2,2,2,5,6,3,3,2,3,4,4,6,2,3,gpt-5-mini-2025-08-07,0,631,597
824,81,3,2,3,2,6,6,3,4,2,4,3,5,6,2,5,gpt-5-mini-2025-08-07,0,887,597
825,81,3,2,3,2,6,6,4,3,2,4,3,4,6,3,5,gpt-5-mini-2025-08-07,0,631,597
826,81,2,2,2,2,5,5,5,5,2,3,3,4,6,3,4,gpt-5-mini-2025-08-07,0,631,597
827,81,3,2,2,2,6,6,4,3,2,2,3,3,6,2,5,gpt-5-mini-2025-08-07,0,1079,597
828,81,3,2,2,2,5,7,3,3,2,3,2,4,6,2,5,gpt-5-mini-2025-08-07,0,823,597
829,82,9,3,5,4,6,8,8,6,6,8,7,7,6,4,5,gpt-5-mini-2025-08-07,0,695,650
830,82,8,4,5,4,6,7,7,5,5,8,7,8,6,5,5,gpt-5-mini-2025-08-07,0,695,650
831,82,9,3,5,5,6,7,7,6,6,8,7,7,7,5,4,gpt-5-mini-2025-08-07,0,759,650
832,82,8,3,4,4,6,7,7,4,5,8,7,7,6,5,5,gpt-5-mini-2025-08-07,0,631,650
833,82,9,3,5,3,6,7,7,4,6,8,8,7,7,6,5,gpt-5-mini-2025-08-07,0,744,650
834,82,9,3,5,3,6,7,7,5,5,8,7,7,6,4,5,gpt-5-mini-2025-08-07,0,695,650
835,82,8,3,4,4,7,7,7,5,6,8,7,8,6,4,5,gpt-5-mini-2025-08-07,0,616,650
836,82,9,4,6,5,7,8,7,5,6,8,7,7,7,5,4,gpt-5-mini-2025-08-07,0,759,650
837,82,9,4,6,4,7,8,7,4,5,8,7,8,6,4,4,gpt-5-mini-2025-08-07,0,759,650
838,82,9,3,6,4,7,7,7,6,6,8,7,8,6,5,5,gpt-5-mini-2025-08-07,0,695,650
839,83,6,7,7,2,7,7,8,3,6,7,7,5,7,3,6,gpt-5-mini-2025-08-07,0,1015,1236
840,83,7,6,6,3,6,6,7,3,6,6,7,5,7,4,7,gpt-5-mini-2025-08-07,0,759,1236
841,83,6,7,7,3,6,7,7,4,6,6,7,6,7,3,7,gpt-5-mini-2025-08-07,0,631,1236
842,83,6,7,7,4,5,6,7,4,6,7,7,6,6,3,6,gpt-5-mini-2025-08-07,0,759,1236
843,83,7,7,7,3,5,7,7,3,6,7,7,6,7,3,6,gpt-5-mini-2025-08-07,0,695,1236
844,83,7,7,7,3,6,7,7,4,6,7,8,6,7,4,7,gpt-5-mini-2025-08-07,0,695,1236
845,83,6,6,6,4,5,7,7,4,6,6,7,5,6,3,6,gpt-5-mini-2025-08-07,0,759,1236
846,83,7,6,6,3,6,6,7,3,6,6,7,6,7,3,7,gpt-5-mini-2025-08-07,0,631,1236
847,83,6,7,7,4,6,7,7,3,6,6,7,4,6,2,6,gpt-5-mini-2025-08-07,0,759,1236
848,83,7,7,7,3,5,6,7,3,6,6,7,6,6,3,6,gpt-5-mini-2025-08-07,0,631,1236
849,84,8,6,8,2,4,6,6,3,5,6,7,2,8,6,7,gpt-5-mini-2025-08-07,0,759,778
850,84,8,5,8,2,3,5,4,3,5,5,7,3,7,5,6,gpt-5-mini-2025-08-07,0,631,778
851,84,8,4,8,2,4,5,4,3,5,5,7,3,8,6,6,gpt-5-mini-2025-08-07,0,695,778
852,84,8,5,8,2,3,5,5,3,5,5,7,4,7,6,5,gpt-5-mini-2025-08-07,0,552,778
853,84,8,5,8,2,3,5,5,4,4,6,7,4,7,5,6,gpt-5-mini-2025-08-07,0,695,778
854,84,8,6,8,2,3,5,4,3,5,5,7,4,8,6,7,gpt-5-mini-2025-08-07,0,631,778
855,84,8,5,8,2,3,5,5,3,4,6,7,4,8,6,7,gpt-5-mini-2025-08-07,0,567,778
856,84,8,6,8,2,3,5,4,3,4,6,7,3,7,5,6,gpt-5-mini-2025-08-07,0,695,778
857,84,9,4,8,2,4,5,5,3,6,5,6,3,8,7,7,gpt-5-mini-2025-08-07,0,695,778
858,84,8,4,8,2,3,5,5,3,5,4,7,3,8,6,7,gpt-5-mini-2025-08-07,0,759,778
859,85,6,4,4,5,5,8,7,3,2,7,7,2,8,5,5,gpt-5-mini-2025-08-07,0,631,912
860,85,7,5,4,6,6,7,5,3,3,7,7,2,8,5,6,gpt-5-mini-2025-08-07,0,759,912
861,85,4,5,5,4,5,7,7,3,2,6,7,3,8,6,6,gpt-5-mini-2025-08-07,0,631,912
862,85,6,3,4,6,6,8,4,2,2,6,7,4,9,5,5,gpt-5-mini-2025-08-07,0,887,912
863,85,5,3,4,6,6,8,6,3,3,7,8,3,9,6,6,gpt-5-mini-2025-08-07,0,887,912
864,85,7,4,5,6,6,7,5,3,2,6,7,2,8,6,6,gpt-5-mini-2025-08-07,0,680,912
865,85,5,3,4,4,6,8,6,3,3,7,8,2,9,5,6,gpt-5-mini-2025-08-07,0,887,912
866,85,5,4,4,6,6,7,6,3,2,6,7,3,8,5,6,gpt-5-mini-2025-08-07,0,823,912
867,85,5,4,3,5,5,7,6,3,3,7,7,2,8,5,6,gpt-5-mini-2025-08-07,0,744,912
868,85,6,4,4,6,6,8,7,3,3,6,7,2,9,6,5,gpt-5-mini-2025-08-07,0,1015,912
869,86,5,3,3,3,3,6,8,3,7,7,7,6,4,1,5,gpt-5-mini-2025-08-07,0,887,924
870,86,4,3,3,2,3,6,8,3,6,7,7,6,4,2,5,gpt-5-mini-2025-08-07,0,823,924
871,86,5,3,3,4,3,6,8,3,6,7,7,7,5,2,6,gpt-5-mini-2025-08-07,0,567,924
872,86,5,2,2,3,3,5,8,3,7,7,7,6,5,1,4,gpt-5-mini-2025-08-07,0,823,924
873,86,5,3,3,2,3,5,8,3,6,7,7,5,4,2,4,gpt-5-mini-2025-08-07,0,759,924
874,86,2,3,2,2,3,5,8,3,6,7,7,6,4,2,4,gpt-5-mini-2025-08-07,0,631,924
875,86,3,4,3,2,3,6,8,3,6,7,6,7,4,2,5,gpt-5-mini-2025-08-07,0,568,924
876,86,4,3,3,2,3,5,8,3,6,7,7,6,4,2,5,gpt-5-mini-2025-08-07,0,695,924
877,86,4,3,3,3,4,6,8,3,7,7,6,5,4,2,4,gpt-5-mini-2025-08-07,0,887,924
878,86,2,3,2,2,3,4,8,3,6,7,7,6,4,1,5,gpt-5-mini-2025-08-07,0,567,924
879,87,6,7,4,6,4,6,6,3,4,6,8,5,7,2,5,gpt-5-mini-2025-08-07,0,887,1219
880,87,6,7,4,5,3,5,6,3,3,6,7,6,6,2,4,gpt-5-mini-2025-08-07,0,695,1219
881,87,5,7,3,3,2,5,6,3,4,6,7,6,6,2,3,gpt-5-mini-2025-08-07,0,567,1219
882,87,6,8,4,4,3,5,6,2,4,6,7,5,8,2,7,gpt-5-mini-2025-08-07,0,631,1219
883,87,6,7,4,7,3,5,6,3,3,6,7,5,6,2,5,gpt-5-mini-2025-08-07,0,759,1219
884,87,5,7,3,2,2,5,6,3,4,6,7,6,6,2,3,gpt-5-mini-2025-08-07,0,759,1219
885,87,6,7,4,4,3,6,6,3,4,6,7,5,7,2,5,gpt-5-mini-2025-08-07,0,823,1219
886,87,6,8,5,7,4,5,6,3,4,6,7,6,7,2,6,gpt-5-mini-2025-08-07,0,1015,1219
887,87,6,7,4,6,3,6,7,3,4,7,7,7,7,2,5,gpt-5-mini-2025-08-07,0,951,1219
888,87,6,7,4,6,2,5,6,3,3,6,7,6,6,2,4,gpt-5-mini-2025-08-07,0,695,1219
889,88,4,5,5,2,3,4,7,3,3,6,6,4,5,2,4,gpt-5-mini-2025-08-07,0,823,819
890,88,2,4,3,2,2,5,6,3,3,5,6,4,6,3,5,gpt-5-mini-2025-08-07,0,759,819
891,88,2,5,4,2,3,4,6,3,4,5,6,3,6,2,5,gpt-5-mini-2025-08-07,0,887,819
892,88,3,5,4,2,3,3,6,3,4,5,7,4,6,2,6,gpt-5-mini-2025-08-07,0,631,819
893,88,3,5,4,2,3,4,6,3,4,5,7,4,6,2,5,gpt-5-mini-2025-08-07,0,759,819
894,88,3,4,4,2,3,5,6,3,4,5,6,4,6,2,5,gpt-5-mini-2025-08-07,0,695,819
895,88,2,5,3,2,2,4,6,3,3,4,7,3,5,3,6,gpt-5-mini-2025-08-07,0,1143,819
896,88,2,5,4,2,3,4,6,3,4,5,7,4,6,2,4,gpt-5-mini-2025-08-07,0,759,819
897,88,2,4,3,2,3,5,6,3,4,5,6,4,6,2,5,gpt-5-mini-2025-08-07,0,759,819
898,88,3,5,3,2,3,4,6,3,4,6,7,4,5,2,5,gpt-5-mini-2025-08-07,0,567,819
899,89,6,6,7,3,3,4,3,7,7,3,3,2,6,7,8,gpt-5-mini-2025-08-07,0,808,1000
900,89,5,7,8,3,3,4,2,6,7,3,2,2,7,7,8,gpt-5-mini-2025-08-07,0,695,1000
901,89,5,7,8,3,4,3,3,7,6,4,2,2,7,7,8,gpt-5-mini-2025-08-07,0,695,1000
902,89,5,6,7,4,3,4,2,7,6,4,3,2,7,8,7,gpt-5-mini-2025-08-07,0,695,1000
903,89,6,6,7,3,3,4,3,7,7,4,2,2,7,6,8,gpt-5-mini-2025-08-07,0,759,1000
904,89,4,6,7,3,3,3,2,7,6,3,2,2,7,7,8,gpt-5-mini-2025-08-07,0,759,1000
905,89,5,7,8,3,4,3,3,7,7,4,3,2,7,7,8,gpt-5-mini-2025-08-07,0,759,1000
906,89,5,6,7,4,4,4,3,6,7,3,3,2,7,7,7,gpt-5-mini-2025-08-07,0,951,1000
907,89,5,6,7,4,3,4,2,7,6,3,2,2,8,8,7,gpt-5-mini-2025-08-07,0,631,1000
908,89,4,6,7,2,3,4,2,7,7,3,3,2,8,8,8,gpt-5-mini-2025-08-07,0,695,1000
909,90,6,5,5,3,4,6,6,5,3,5,6,5,4,3,3,gpt-5-mini-2025-08-07,0,695,752
910,90,6,4,6,3,5,6,6,6,3,5,7,6,4,3,4,gpt-5-mini-2025-08-07,0,695,752
911,90,6,4,5,4,4,5,6,5,3,5,6,5,5,3,4,gpt-5-mini-2025-08-07,0,759,752
912,90,6,5,6,4,4,6,6,5,3,4,6,5,4,3,3,gpt-5-mini-2025-08-07,0,695,752
913,90,6,5,6,5,4,6,6,5,4,5,6,4,5,3,3,gpt-5-mini-2025-08-07,0,759,752
914,90,6,5,6,5,5,6,6,5,3,5,6,5,4,3,2,gpt-5-mini-2025-08-07,0,695,752
915,90,6,5,6,3,4,6,5,5,3,4,6,5,5,3,3,gpt-5-mini-2025-08-07,0,759,752
916,90,6,4,5,6,6,6,6,5,3,5,6,5,4,2,3,gpt-5-mini-2025-08-07,0,695,752
917,90,6,4,6,5,5,5,6,5,3,4,6,5,5,3,3,gpt-5-mini-2025-08-07,0,759,752
918,90,6,5,6,3,5,6,6,5,3,5,6,5,4,3,3,gpt-5-mini-2025-08-07,0,823,752
919,91,3,4,5,2,3,2,8,5,8,3,2,4,4,2,7,gpt-5-mini-2025-08-07,0,823,857
920,91,3,5,6,2,3,3,8,6,8,3,2,5,5,2,7,gpt-5-mini-2025-08-07,0,887,857
921,91,3,4,5,2,2,2,7,6,8,3,2,3,5,2,7,gpt-5-mini-2025-08-07,0,631,857
922,91,3,4,5,2,2,2,8,6,8,3,2,4,5,2,6,gpt-5-mini-2025-08-07,0,887,857
923,91,3,4,4,2,3,2,8,6,8,2,2,5,4,2,6,gpt-5-mini-2025-08-07,0,759,857
924,91,3,5,4,2,2,2,8,6,7,3,2,5,4,2,6,gpt-5-mini-2025-08-07,0,695,857
925,91,3,5,4,2,3,3,8,5,8,3,2,5,5,2,7,gpt-5-mini-2025-08-07,0,695,857
926,91,3,4,5,2,4,3,8,6,8,3,2,4,4,2,7,gpt-5-mini-2025-08-07,0,759,857
927,91,3,4,4,2,2,2,8,4,8,2,2,5,4,2,7,gpt-5-mini-2025-08-07,0,823,857
928,91,3,4,4,2,3,3,7,5,8,2,2,4,4,2,7,gpt-5-mini-2025-08-07,0,823,857
929,92,4,7,5,3,4,5,4,3,5,6,7,5,6,4,6,gpt-5-mini-2025-08-07,0,808,755
930,92,3,7,5,3,3,5,5,3,4,5,7,5,6,5,6,gpt-5-mini-2025-08-07,0,823,755
931,92,4,7,4,3,3,5,5,3,4,5,7,5,6,4,5,gpt-5-mini-2025-08-07,0,808,755
932,92,4,7,4,3,4,5,5,4,5,5,6,5,7,4,6,gpt-5-mini-2025-08-07,0,824,755
933,92,6,8,5,3,4,5,6,3,5,6,7,5,6,4,4,gpt-5-mini-2025-08-07,0,887,755
934,92,3,7,5,2,3,5,5,4,5,6,7,5,6,4,6,gpt-5-mini-2025-08-07,0,872,755
935,92,4,7,5,2,3,5,4,5,4,4,7,5,7,5,6,gpt-5-mini-2025-08-07,0,1015,755
936,92,3,7,4,2,4,5,5,4,5,6,7,5,6,4,6,gpt-5-mini-2025-08-07,0,1079,755
937,92,2,7,5,3,3,4,5,3,4,6,6,5,6,4,6,gpt-5-mini-2025-08-07,0,744,755
938,92,4,7,5,3,4,5,4,3,4,6,7,5,6,4,5,gpt-5-mini-2025-08-07,0,823,755
939,93,7,8,8,3,6,4,7,7,7,6,6,5,5,6,7,gpt-5-mini-2025-08-07,0,759,2158
940,93,6,7,7,4,5,6,7,6,7,5,5,5,5,5,6,gpt-5-mini-2025-08-07,0,823,2158
941,93,7,8,8,3,6,5,8,7,7,5,6,6,4,7,7,gpt-5-mini-2025-08-07,0,823,2158
942,93,7,7,7,3,6,5,7,6,7,5,6,6,5,6,7,gpt-5-mini-2025-08-07,0,823,2158
943,93,7,7,8,4,5,5,7,6,7,5,6,5,5,6,6,gpt-5-mini-2025-08-07,0,823,2158
944,93,7,8,8,3,6,6,7,7,7,5,6,5,5,7,7,gpt-5-mini-2025-08-07,0,808,2158
945,93,7,8,8,4,6,5,8,6,7,5,6,5,6,7,7,gpt-5-mini-2025-08-07,0,887,2158
946,93,7,8,8,3,6,5,7,7,6,5,4,6,6,7,6,gpt-5-mini-2025-08-07,0,887,2158
947,93,7,7,8,3,5,4,6,6,6,5,6,5,5,6,7,gpt-5-mini-2025-08-07,0,823,2158
948,93,6,7,7,3,6,4,7,6,7,5,5,5,5,7,7,gpt-5-mini-2025-08-07,0,951,2158
949,94,7,5,7,2,4,7,8,4,4,7,6,5,6,2,6,gpt-5-mini-2025-08-07,0,887,1039
950,94,6,5,6,2,4,7,8,3,6,7,7,5,6,2,6,gpt-5-mini-2025-08-07,0,695,1039
951,94,7,5,7,2,4,7,8,4,6,7,7,6,7,2,7,gpt-5-mini-2025-08-07,0,823,1039
952,94,6,4,6,2,4,7,8,4,5,6,6,5,6,2,6,gpt-5-mini-2025-08-07,0,695,1039
953,94,6,5,6,2,4,7,7,4,3,6,7,5,6,2,5,gpt-5-mini-2025-08-07,0,759,1039
954,94,7,4,6,2,4,7,8,3,4,7,7,5,6,2,6,gpt-5-mini-2025-08-07,0,951,1039
955,94,6,5,5,2,4,6,8,3,4,6,6,5,6,2,6,gpt-5-mini-2025-08-07,0,759,1039
956,94,6,5,5,2,4,7,7,3,4,6,7,5,6,2,6,gpt-5-mini-2025-08-07,0,887,1039
957,94,6,5,6,2,4,7,8,3,4,7,7,5,6,2,6,gpt-5-mini-2025-08-07,0,887,1039
958,94,6,5,6,2,4,6,8,3,5,6,7,5,6,2,6,gpt-5-mini-2025-08-07,0,631,1039
981,97,4,4,5,8,6,7,7,3,6,5,4,6,7,2,4,gpt-5-mini-2025-08-07,0,631,1294
982,97,4,3,5,7,6,7,7,3,5,6,4,5,7,2,6,gpt-5-mini-2025-08-07,0,695,1294
983,97,4,3,5,8,6,8,7,3,6,5,4,6,5,2,6,gpt-5-mini-2025-08-07,0,823,1294
985,97,5,3,4,8,6,8,7,3,6,6,4,5,7,2,4,gpt-5-mini-2025-08-07,0,1015,1294
986,97,4,3,4,7,6,7,6,3,5,5,3,5,6,2,5,gpt-5-mini-2025-08-07,0,759,1294
987,97,4,3,4,8,6,7,7,3,6,5,6,5,6,2,5,gpt-5-mini-2025-08-07,0,631,1294
988,97,4,4,5,7,5,7,6,4,6,5,4,6,6,2,5,gpt-5-mini-2025-08-07,0,887,1294
989,98,5,5,6,2,2,4,5,6,8,4,3,3,7,3,8,gpt-5-mini-2025-08-07,0,759,797
990,98,3,5,5,2,2,3,5,5,4,5,3,4,7,5,7,gpt-5-mini-2025-08-07,0,631,797
991,98,4,5,6,2,2,3,6,4,5,6,3,4,8,5,8,gpt-5-mini-2025-08-07,0,887,797
992,98,4,5,6,2,3,4,6,6,6,5,3,4,7,5,8,gpt-5-mini-2025-08-07,0,667,797
993,98,5,5,6,2,3,4,6,5,5,5,2,4,8,5,8,gpt-5-mini-2025-08-07,0,731,797
994,98,4,5,5,2,3,4,5,5,6,3,3,4,8,5,8,gpt-5-mini-2025-08-07,0,759,797
984,97,4,4,5,7,6,7,7,3,6,5,4,5,6,2,5,gpt-5-mini-2025-08-07,0,720,1294
979,97,4,3,5,8,,7,7,3,5,5,5,5,7,2,5,gpt-5-mini-2025-08-07,0,722,1294
980,97,5,4,5,7,6,7,7,4,6,6,4,6,6,2,5,gpt-5-mini-2025-08-07,0,820,1294
995,98,4,5,6,2,3,4,6,6,5,6,3,3,8,5,8,gpt-5-mini-2025-08-07,0,759,797
996,98,4,5,6,2,3,3,7,4,8,6,2,3,8,5,8,gpt-5-mini-2025-08-07,0,1015,797
997,98,3,5,5,2,2,5,6,6,5,5,4,4,8,5,8,gpt-5-mini-2025-08-07,0,823,797
998,98,3,5,6,1,2,4,5,6,6,4,3,3,8,5,8,gpt-5-mini-2025-08-07,0,823,797
999,99,3,2,4,3,4,6,3,2,3,5,6,4,8,6,5,gpt-5-mini-2025-08-07,0,824,1158
1000,99,3,3,3,3,4,6,3,3,3,5,6,4,8,7,6,gpt-5-mini-2025-08-07,0,808,1158
1001,99,4,2,3,2,4,6,3,2,4,4,7,3,8,7,5,gpt-5-mini-2025-08-07,0,695,1158
1002,99,3,2,4,2,3,6,2,3,3,5,6,2,8,7,6,gpt-5-mini-2025-08-07,0,631,1158
1003,99,3,3,4,3,4,6,2,2,3,5,7,4,8,7,6,gpt-5-mini-2025-08-07,0,680,1158
1004,99,4,2,3,2,3,6,2,2,3,6,7,4,8,6,6,gpt-5-mini-2025-08-07,0,808,1158
